5.000297517000585890e-01,8.206461907820521429e-01,6.380839501916545364e-01,7.429429872069183149e-01,7.636057416792284558e-01,5.759057169588683855e-01,8.005708235021846697e-01,5.757691756782280512e-01,8.282344299019926970e-01,4.576069197272292222e-01,8.052958283480522450e-01,7.412845965165326678e-02,3.284797314620905295e-01,4.817579751122592624e-01,5.248626513214005307e-02,6.031225153437813624e-02,1.918012290571108336e-01,8.992690211889015073e-01,3.133750904093214329e-01,4.638998179203860373e-01,6.297177071412792815e-01,4.979123574936301644e-01,6.060898626868710393e-01,9.283042265338816712e-01,7.492815036889964864e-01,4.593696679003428374e-01,6.414973385985470733e-01,1.965333469538387279e-01,7.885570901616734130e-01,8.918145264047182552e-01,4.779430560681048323e-01,5.437657775167826779e-01,2.896720255924168930e-01,4.190019516207790229e-01,4.248388373626432735e-01,9.571351753997253686e-01,6.090330646858241881e-01,5.015562716337791382e-01,8.445840298723016337e-01,8.241687930671796058e-01
4.931010523001148727e+00,5.386996974739550303e+00,4.318169009483400878e+00,3.733048870753406856e+00,3.999050349266968230e+00,4.414750136108157363e+00,4.885620974664659499e+00,3.459580284386368998e+00,5.408796675993453817e+00,4.886539937269586353e+00,4.779770082371390671e+00,5.586111675015895450e+00,4.173097871505448531e+00,3.560662327703369101e+00,5.629016379277405058e+00,5.585036221118422795e+00,5.416950683227421237e+00,3.146886277685733813e+00,4.433904540349915102e+00,3.821136285966685087e+00,5.171530029071982781e+00,3.685812900721158858e+00,3.820094619840857852e+00,5.678248016873407522e+00,3.810615405581495363e+00,4.179282976425324314e+00,5.364414860822448006e+00,3.993968976593742060e+00,5.054416843058374909e+00,5.984930483261875267e+00,3.836228408514667620e+00,5.592999496444566176e+00,3.811539100153421344e+00,4.281114506572420986e+00,3.381976053184708064e+00,3.809749231459558683e+00,3.202264086023648648e+00,3.442550397129414463e+00,5.945031653835405550e+00,4.563655107473744366e+00
