-3.911658010163633570e+00,3.794472880296178019e+00,2.710462870131408408e+00,-3.423172046030273918e-01,-9.895266275505854026e-03,-2.101958816943787056e+00,-2.653830258543313114e+00,-2.737609264270174592e+00,-3.615923040662662125e+00,-3.087699363014762000e+00,-3.511118684801267875e+00,4.686311173852741874e-01,8.649505122517311406e-01,-1.764231567739833473e+00,1.151542361991872099e+00,-2.072446510718426005e+00,-4.603478699129341933e-01,5.388553871571666321e-03,-4.027972947583320362e-01,3.901506989745453069e+00,2.720060584502938639e+00,3.021833781703736399e+00,-4.425522603332474603e-01,-2.004016625769954096e+00,1.897934233979550633e+00,9.080317110867257568e-01,9.248260816561577613e-01,3.482964099485284848e+00,-3.492396144158327331e+00,-3.638756368096714766e+00,2.973686935977330137e+00,3.874536082688662120e-01,-3.557925976521434386e+00,2.549152274650969829e+00,-2.921571281888298621e+00,-2.827932431171832128e+00,-8.283893241318720513e-01,3.666473328548216060e+00,1.472010560798498346e+00,-7.555071245203670571e-01,3.688307483871743564e+00,3.789884835158276566e+00,1.311501041833269099e+00,-1.496226947228470827e+00,-4.831506855097584818e-01,2.782919634494319006e+00,-2.057376886836468799e+00,3.104104812057426166e+00,1.525226167918786402e+00,-1.968725531747831603e+00,-3.046345965227341246e+00,-1.900100553701568273e+00,6.235331755214392757e-01,3.705227193802583585e+00,7.600663528613802455e-01,-2.240440491014425106e+00,1.562270790864912051e+00,-2.031115259036848641e-01,3.932103453790015912e+00,2.443137131096418280e+00,3.923718826646650726e+00,3.551967876271354463e+00,3.515844352684185381e-01,-8.207857709492660803e-02,-2.891003547720479183e+00,-1.352136574642879729e+00,-3.233843257214336298e+00,-2.165978397090873919e+00,2.422896970970125352e-01,2.309121485527859896e+00,3.754217122873225954e+00,-2.506930173494482439e+00,2.337417367133954649e+00,1.685977254001771897e+00,-2.393331645333735658e+00,1.883373745134133692e+00,-2.633932414871429373e+00,1.949200478444350182e+00,-3.577034826231406228e+00,2.921702527738095689e+00,-2.186774596035714779e+00,-2.596982572658230737e+00,-8.569368037853140052e-01,-3.742840619439870231e+00,2.320309888390601927e+00,-3.584572519654641631e+00,4.358367501285869139e-01,-3.943253355892375467e+00,-1.417323969788167659e+00,2.309462339810512965e+00,3.369281684982778913e-01,1.033603617266427577e+00,3.137643387299073439e+00,3.940734161988755702e+00,-3.561550569177741821e+00,2.406575323504993591e+00,3.948651825931889903e+00,-2.930033650905469855e+00,3.476850347302502975e+00,-2.781275563290804165e+00,-2.621727404253746840e+00,3.888699890575813889e+00,1.406090353024620931e+00,-2.814303351125317931e+00,3.804908198940806230e+00,-2.301991433555512501e-01,2.438221235045340052e+00,-2.340649960989298783e+00,-2.077607577772155878e-01,-3.405223543424583887e+00,-3.551103423125415048e+00,-1.348649484639717677e+00,4.690435933355923126e-01,-2.632598590445896392e+00,3.408431792453855635e+00,-2.773426894874208237e+00,-2.816582735927566361e+00,1.795225759965632939e+00,-1.370558210085113693e+00,-1.723692835331358530e+00,-3.982027264208749529e+00,2.593813059313220926e+00,1.203724243512620973e+00,-3.442554712988552978e+00,1.049082682966570701e+00,-1.226818055698472243e+00,3.310628279934087814e+00,-2.121218143358074570e+00,2.585746809061578944e+00,-3.953653874926308376e-01,-2.899523364764170275e+00,2.693646864703537425e+00,-8.936357098025169421e-01,3.618269834333307955e+00,-5.814860782945370232e-01,-8.374814636662391010e-01,-1.082860573810061844e+00,-3.102801021820303262e+00,7.424880434028935383e-01,1.003757814631549117e+00,-3.580508680269851141e+00,3.042312310445148604e+00,-2.792367064678369815e+00,-9.080965677340557818e-02,2.992512604654887554e+00,-3.104602782400228023e+00,3.900908751052162948e+00,-2.754701398335923201e+00,7.516274030476290946e-01,-7.178482510325885357e-01,-2.297747997972826361e+00,3.209342937727640788e+00,-3.713668709479092556e+00,1.914828494281562321e+00,-3.097718406769925714e+00,2.569892562860921714e+00,3.739521829936729880e+00,2.572813412419916013e+00,-1.046551470797959738e+00,-2.165528066676067453e+00,1.898284973712235590e+00,-3.146073602033069960e+00,2.043173214505288549e+00,-3.890255104097623651e+00,-2.183621808295310274e+00,-1.203251309434233640e+00,3.350975122214464363e+00,-3.149464003156491998e+00,2.296833136715945578e+00,-1.028154030204575520e+00,2.668145284883249424e+00,-1.526230261571943636e+00,-1.419055674800817179e+00,-9.941294658674353357e-01,3.008288521194327103e+00,-3.144080219230591666e-01,-3.427080003534328512e-01,-3.467382409448164005e+00,3.979945434434419838e+00,3.425810591907659131e+00,-3.505109793061040868e+00,-1.966614848919129521e+00,3.858137654819964624e+00,2.814963612031332829e+00,1.677048932439843654e+00,-2.727140670988568161e+00,-2.396358643675253752e+00,-2.839390570066342434e-01,-2.760896525824061420e+00,1.159906553720627009e+00,-1.454333774306099336e+00,-2.945734750522992940e+00,-3.577665123114113221e+00,4.948322739782273771e-01,-1.204327955279840268e+00,-4.211575650347949562e-01,3.889834749522967705e+00,2.194860661711443228e+00,3.360564304680857539e+00,-1.004198369072888397e-01,-2.102162342247471116e-01,9.169203412261328623e-02,2.393013852165024602e+00,5.276472813003696416e-01,-2.781662258761643969e+00,5.746227336188729495e-01,7.342943048779710935e-01,-3.041116073099211725e+00,1.642123746705291154e+00,-4.111601227799646097e-01,-1.733104079758438054e+00,5.828102623770803348e-02,-1.234637983607180800e+00,2.356103432449276447e+00,3.770469914237164488e-01,2.781919734904644947e+00,2.252238403644764908e+00,-9.441265260004314541e-01,-3.745719871901255438e+00,8.110707980561544517e-01,-3.585249523195548349e+00,-2.932193615819075561e+00,2.326843475535916639e+00,6.121372301106600133e-01,-1.958132821686818126e+00,1.779456551619053251e+00,1.716631471978089074e+00,-1.268281567823995815e+00,-1.348074304663883893e+00,2.301999606048981128e+00,3.683616432412520680e+00,1.772250571803624553e+00,2.727969556763921943e+00,-2.778270971706520598e+00,-2.781024501186517561e+00,5.991966157963197759e-01,2.870927553844850877e+00,-9.794196209292582722e-01,1.353950366388346538e+00,-3.752311231206467923e+00,3.956745641836318050e+00,-2.624254997874185591e+00,3.248627279685591951e+00,3.369651167919549550e+00,-6.619091243819887893e-01,-3.300901390747127628e+00,-2.572577227103995945e+00,-3.112439412225418423e-01,6.769588693064818585e-01,3.428590431229738833e+00,3.878807152545823200e+00,-2.990238744571167118e+00,-3.518674684321863033e+00,-3.298297836587566145e+00,2.039094342097622636e+00,-1.910135696500879554e+00,-1.794197139461711110e+00,2.427951183192446294e+00,-1.750310730132143000e+00,3.970418915599760012e+00,-1.149659675845322582e+00,-5.322605536398130610e-01,-9.209844572202205981e-01,3.572024229193288214e+00,6.821123997097755520e-01,-2.317975749088254211e+00,-1.779191428436778466e+00,-1.442438562499497756e+00,-1.255270174905195546e+00,-2.077725092887124703e+00,-2.798889037686778103e+00,-3.422782477970229387e+00,1.106938712954201876e-01,2.489382137342804668e+00,2.941821418095329932e+00,-2.696512459253983529e+00,-8.221298598996282792e-01,1.630896522270437465e+00,-9.412703310909229515e-01,-8.616774459738945069e-01,-7.864829563511577248e-02,-2.795005350715746850e+00,1.906413280302829527e+00,-7.719511845763911140e-01,3.940220311022408772e+00,-2.991302543991023022e+00,1.543437805824956044e+00,2.164102287080710951e+00,2.565768740932452552e+00,3.857819543678244756e+00,-6.305080448494324585e-01,3.807798311493805876e+00,2.708934423650151579e+00,-2.009017182893632736e+00,-6.902583921257310351e-01,6.685176376576755786e-01,-1.876477926903392657e-01,3.843255653611478806e+00,1.914391290921928501e+00,4.759791510606898868e-01,-1.042813850964057210e+00,-1.415087528902851055e+00,3.690315978155826571e+00,3.467732124833894147e+00,3.876451759021922960e+00,1.532681410687817269e+00,8.961424007846474638e-02,-1.134354151879127137e+00,1.478399376931886167e+00,-3.361202220356313219e+00,2.990103957833460058e+00,-1.432109321201380681e+00,1.008432499209830802e+00,1.115103333986782630e+00,-1.228289234967933297e+00,-5.503912879407151237e-01,-6.789260041407914059e-01,1.799372620829435832e-01,3.187954652433354852e+00,-8.600173713597047964e-01,-3.796961810195168319e+00,-2.590260505082429887e+00,5.293657416362069768e-01,-1.651137843817525486e+00,-6.422875579964548720e-01,1.407781618004885438e+00,2.356450394740361887e+00,-2.537516963597128417e+00,6.745888375130082437e-01,-1.279461630214122181e+00,-1.327502363302248689e+00,-2.963329433922670120e-01,-3.171192138848164532e-01,9.146117976448753240e-01,-1.602165942495048512e+00,-1.344609318691536437e+00,-3.984257958359089358e+00,3.585405889721721806e+00,1.433725208754178304e+00,-2.612083223944114962e-01,1.504888885558997913e+00,2.873081426678737671e+00,3.571141917917526776e+00,-6.374874061082289600e-01,-1.195725960437865609e-01,4.447899953561549324e-01,3.156928118472528411e+00,9.755566523011882651e-01,-3.133157587992291937e+00,-1.129627518131093744e+00,-5.041242599313182637e-01,-1.582086107890194882e-01,2.634048662787007444e+00,-3.662195520703015461e-03,-2.634999568246264801e+00,2.399805010339164824e+00,9.797616014485273084e-01,1.851576329707672386e+00,-2.833012788555064887e-01,-1.113035357542819348e+00,3.959377260790022390e-01,-3.638479256734645340e+00,2.510101204641863148e+00,-1.696884918436384559e+00,1.007058837192120748e-01,2.916214863022386083e+00,2.524840910239789515e+00,2.922884277894286953e+00,-2.046681042710424059e+00,2.212980835475200969e+00,-2.256010810098129760e+00,1.614355871558420752e+00,-3.433019731458778701e+00,-1.150002273391469210e+00,2.283865638536629383e+00,8.265210702755139138e-01,-1.951465453995417931e-01,2.358010036570607149e+00,1.780926788851217246e+00,-3.961930557156869703e+00,1.252500680306969372e-01,-3.357544873492387616e+00,1.752779657518450662e+00,3.759144918145667091e+00,-3.916505086106937483e+00,-9.465313442681999589e-01,-4.242050833223736106e-01,5.057181873338940647e-01,1.969004231518193926e+00,3.439755166878489590e+00,-1.738619607210625695e+00,-4.881055277529666725e-01,1.497044923455043808e+00,-1.369384232396337886e+00,2.797897781236495796e+00,-3.193788284125864685e+00,2.350657342652571202e-01,3.866969937856886474e+00,1.375093765022810111e+00,-1.061718423811985446e+00,8.683048512669753194e-01,5.060914903234854378e-01,-3.166428017920097204e+00,-3.462779868693209195e+00,1.292985808107494528e+00,-7.470295828509412317e-01,4.508508238650765776e-01,2.062526960384033714e+00,-3.526740402512150929e+00,2.639545801306675266e+00,3.395554400078230728e+00,-1.169233176869049373e+00,-3.685825815272814943e+00,-1.858143126767708431e+00,-4.641404224160385894e-01,-3.275883183113993624e+00,1.370598833721675014e+00,1.230968547229326582e+00,2.592179977166545690e+00,1.203990707454334341e+00,1.713877065849386483e+00,-7.735589330764671701e-01,3.747374232835642971e+00,2.171807336013747758e+00,2.531563072420582650e+00,3.867131156232606948e+00,-4.241581974627788298e-01,1.673533245883118248e+00,1.443518288577248398e+00,2.076576645157532930e+00,-3.969494595389059910e+00,-1.808441271792228910e+00,-2.213018949974558502e+00,1.369314647495203374e+00,-1.728606466001118669e+00,3.614633024005059703e+00,-2.064238321091744766e-01,2.975814628862116784e+00,-2.595752182531332330e+00,-4.108838851804135217e-01,-1.135138751648154809e-01,-2.627272787422499256e+00,7.341162899303590450e-01,2.232819362732283430e+00,3.099069445140876233e+00,-2.760026044682050816e+00,3.170447845542720522e+00,2.292163136918665245e+00,-3.845467440608424603e+00,3.250095998374993300e-01,2.383486750328350112e+00,-1.564157710636694176e+00,-3.352121633220050079e+00,2.543622439067765306e+00,3.766598282290042121e+00,-2.374681781923388968e+00,6.067984835392685738e-01,3.341638514198711718e+00,-3.212672931336308935e+00,2.877086936546517926e+00,2.008756468691430541e+00,-2.805874761306969667e+00,1.058092050271217666e+00,-2.925651549206361501e+00,-9.570715907799129951e-01,3.537167323375787653e+00,-2.845569976120631672e+00,-2.043895355857817009e+00,-3.859421058673384586e+00,-9.896599584690717322e-01,3.897814512269177634e+00,1.806367678641003671e+00,1.710182287282483671e+00,-2.440275932057372366e+00,-3.571211869814242768e+00,3.326343997889454229e+00,-2.738794047866387693e+00,-2.018521195212646724e+00,-2.314374210060385906e-01,2.683306253519113227e-01,2.392552658185760350e-01,1.097652353868143749e-01,-3.717405418390657523e+00,-2.926104359799362342e+00,-3.340473716396292758e-01,-2.995857931781365835e+00,9.858166527847558314e-01,-2.185478101377011484e+00,-3.264167067629949237e+00,1.813151417566264634e+00,-1.322521808576558655e+00,-1.161175791366310328e+00,3.173500602219569089e+00,-1.832559723745875502e+00,-1.785339728612932220e+00,1.646779248361127657e-01,6.655502476505565923e-01,-3.314956717274078812e+00,3.470348558397002847e-01,-2.657154990743988421e-01,-3.919675775427478470e+00,2.925603938855392272e+00,3.275705700363591433e+00,3.194906352080423062e+00,3.773641445841438902e+00,-2.616123210061875426e+00,-5.183864561582192110e-01,1.550628924008582210e+00,1.864545112988944098e+00,1.519357740499403420e+00,-1.359676914214285048e-01,-2.559083963038048637e+00,3.252449004650575404e+00,1.308196291217593732e+00,-3.186284055815044702e+00,-8.139547465971563867e-02,-2.468832732113299677e+00,-2.976265154379024835e+00,-3.597980575481013688e+00,-3.563843289043185258e+00,2.881082056438036609e+00,3.927798781528750283e+00,-1.966843082081792815e+00,1.905406030560458319e+00,-1.979439202861510871e+00,9.286351812100122061e-01,-3.171637599964130416e+00,1.988646453599062447e+00,9.941178742002483304e-01,-2.198476043833897720e+00,1.792686926204931197e+00,-9.408712742272689056e-01,-3.053079269358368819e+00,-2.213709604791465502e+00,-3.174815285721956926e-01,2.065268368263586396e+00,1.749099232790487513e+00,2.688141860316499709e+00,3.783202841231794622e+00,5.168435111399416471e-01,-1.342048054485840858e+00,-2.418746877440133503e+00,1.448931557307457041e+00,-1.157497256386902151e+00,4.167695330921796781e-01,-2.019397799870326082e-01,-3.323518929003912881e+00,8.419688648957786015e-01,-1.675510422077398864e+00,-1.690961915706822971e+00,1.552252854592373943e+00,8.673911017561986014e-01,7.956053904263704624e-02,3.581732992083543898e+00,-3.509586720350021949e-02,9.192514657782586696e-01,1.708170037322069845e+00,3.225962397847153440e+00,1.632628367776627343e+00,1.223731015752079543e+00,-3.909867674184891229e+00,-2.820908722928944456e+00,-3.366982403275997626e+00,-9.747077436996862687e-01,2.679523544880874297e+00,1.418569287643697940e+00,-3.310006284170441404e-02,-3.584368532641515337e+00,-2.447677820399088766e+00,-6.298894290787337980e-02,-1.510579249217647302e-01,2.296038025335597865e+00,-9.603325278401699805e-01,3.653720070474555826e+00,3.516412321237376126e+00,-3.868219611735704611e+00,-2.108664018084224878e+00,1.395680456714718964e+00,-3.869199477173866697e+00,-3.900549218639870475e-01,2.050854545022426478e+00,1.452775479859358398e-02,6.135741073881453289e-01,-1.113282431981854614e+00,1.862864031184340519e+00,-2.352496985468288671e+00,7.262431698245039868e-01,-7.855526571828086446e-01,2.265542665424368884e+00,-3.968488624270865905e+00,-3.814952662620259005e-01,-7.270256189857127183e-01,3.737118436674418120e-01,-2.493857883386357166e+00,-1.816121173708205916e+00,-1.883332956327389951e+00,1.233702136105550018e+00,-3.337077176206698859e+00,-2.480636754871514249e+00,-1.208548534840051758e+00,2.470822144328701953e+00,-3.885652767690680243e+00,-1.324520048784091131e+00,5.120594587790394669e-01,-1.940002243700442719e+00,-1.728269639009953451e+00,1.363140362441977338e+00,-1.903769243634799935e+00,1.207245773219117524e+00,3.648411727945226168e+00,-3.848896101871053688e+00,-9.208211533033114904e-01,-2.890655980017299953e+00,2.608390767208064176e+00,2.984176331645586266e+00,-9.495303385495263981e-01,1.529426493801453901e+00,-3.653059379739128865e+00,8.983113005319811606e-01,-1.131848383807438907e+00,3.790653159156038399e+00,9.596245326583208168e-02,2.001243295998671456e-01,-3.914541803452231683e+00,-1.650754605778997686e+00,-3.157293842056850153e+00,1.005720245817185443e-01,8.234143954810386745e-01,-2.658782242755654224e+00,-1.769364907642065887e+00,1.833144246193485927e+00,8.524052563106998548e-01,-2.054822810932750876e+00,-1.730172183303723799e+00,1.202278433256920742e+00,-5.096180382771606787e-01,1.589247922662575974e+00,-3.287753232031631612e+00,1.604751923898930066e+00,2.605533754390796375e+00,2.320378306675303648e+00,2.499250150503985246e+00,-2.760434482559175784e+00,-1.112029346608757407e+00,-2.486160316092215439e+00,3.605838523163224174e+00,-1.554460988358426832e+00,2.105974244701340758e+00,-3.937146432535879370e+00,9.999524048325474368e-01,3.918752008917204321e+00,2.414801635455632756e+00,1.772422093432655110e+00,9.892049665481827958e-02,8.176557618497994895e-01,-3.434509870987332292e-01,1.145798802313180431e-01,1.604115578568912071e+00,1.872183167390039316e+00,-1.885139049930373289e+00,-1.302164137463943661e+00,-1.714860061340962361e+00,-1.734825561156886131e+00,-2.764546488774326072e+00,2.914281480037207217e+00,-1.995148977155253078e+00,2.753775792798341726e+00,-1.719215039732373107e+00,-1.119831959868688109e+00,-3.747093681747495353e-01,-3.674898121390437922e+00,2.863232564085475218e+00,1.251604725540694574e+00,-2.901684808423932616e+00,6.293792174018975061e-01,2.901311410650792233e+00,-3.135005792354892407e+00,3.942957063904848347e+00,-1.843444685146987894e+00,3.905646716221223613e+00,-3.729693394390218408e+00,-8.339612096720383505e-01,-1.601805886531828094e+00,3.489744985359171103e+00,2.859715137472526258e+00,-2.787849524920579469e+00,2.685544750217623289e-01,-3.869906169992912481e+00,1.959578850150272444e+00,3.341814737823256998e+00,3.505235698520156262e+00,6.602246239110289849e-01,-2.674928188123189443e+00,-2.351635090776628800e+00,-1.388623142400827071e+00,-2.894901824381252098e+00,-1.055401799619497538e+00,-2.248059726068696307e-02,-1.242716203012690812e+00,-2.110942991682489556e+00
