4.023715923753090618e-01,1.431296451535213343e-01,2.524930790458835839e-01,6.319143226739805108e-01,1.625751755655902020e-02,6.807649867892617834e-04,9.676108135808878519e-01,3.272267328300537681e-02,5.537891204494994613e-01,8.710326279670609351e-01,2.060511635170009237e-01,3.275179762222238944e-01,8.628191594014504862e-01,2.499445087902428808e-01,4.179848840842996793e-01,1.762666936705521437e-01,4.143577509456648489e-01,6.085011065036827205e-01,4.048542990831329735e-01,4.375844643410773394e-01,5.034516412450199541e-01,8.531291104168714501e-02,8.468509388476952449e-02,1.881867286429024233e-01,5.966289583039930955e-01,9.043630385156185003e-01,6.826487410440960080e-01,6.501390419878134708e-01,2.414453179395716909e-01,9.213271883451064070e-01,3.729346132858116780e-01,4.932441888034503341e-01,3.593194125258407645e-01,4.722075137914677478e-01,4.514074817375357540e-01,8.663512580089537396e-01,7.618786760409712588e-01,7.355182850835985109e-01,5.729566539291677252e-01,1.982698242840551517e-01,4.414458780956644901e-01,4.461661830583277810e-01,9.565789081234291613e-01,9.540876142243380764e-01,4.973983469275026215e-01,2.686096647319338171e-01,1.239977509842123959e-01,9.810894766709358228e-01,7.589690522068971434e-01,3.262614720507983623e-02
6.461046333138000364e+00,5.059303946262387441e+00,4.603881101238500584e+00,4.003915920317666632e+00,6.265424275979690982e+00,6.779308471525860469e+00,4.865329513758182678e+00,6.748128722906707289e+00,4.968153797779081060e+00,6.187208347339485215e+00,4.118625807567514840e+00,4.941268066494558298e+00,4.121458154196107060e+00,5.114752706338545174e+00,6.200225979430666001e+00,6.234925082935015794e+00,6.673443558171546997e+00,6.126407554509063047e+00,6.519453024571063793e+00,4.679100108945730696e+00,6.232568981562167210e+00,5.128128244098784094e+00,6.102188070536202602e+00,6.643541601257250129e+00,6.776325625893264260e+00,5.837487741479288061e+00,6.217346844606149503e+00,5.050387781562269751e+00,4.770677935005753767e+00,5.508914098183571362e+00,6.984774534317748085e+00,4.741113766007721608e+00,5.250553369612065424e+00,4.464923410236078638e+00,6.376649738120429234e+00,6.347436102004067493e+00,5.452494698120061933e+00,6.321083229846121476e+00,5.138084261164216571e+00,5.615490451034066410e+00,6.976843291016623816e+00,6.101536812674638988e+00,5.710439147299712914e+00,5.156798281189551858e+00,4.180792253476489861e+00,5.606011692904282029e+00,6.014310123988493295e+00,4.895501325805908799e+00,6.934458616804954012e+00,4.083046957691507828e+00
